Año,Día,Hora,SentidoNorte,SentidoSur
2022,168,14,2382,2460
2022,168,15,2646,2783
2022,168,16,3068,2766
2022,168,17,3614,3387
2022,168,18,4273,3522
2022,168,19,3804,3774
2022,168,20,2433,2774
2022,168,21,1880,1656
2022,168,22,1430,1549
2022,168,23,604,1021
2022,169,0,393,152
2022,169,1,193,234
2022,169,2,56,77
2022,169,3,97,83
2022,169,4,118,87
2022,169,5,222,382
2022,169,6,730,661
2022,169,7,1596,1311
2022,169,8,1744,2013
2022,169,9,1653,2172
2022,169,10,1010,1680
2022,169,11,1020,1610
2022,169,12,968,1413
2022,169,13,1568,1128
2022,169,14,1886,1564
2022,169,15,2436,2543
2022,169,16,3433,3094
2022,169,17,3295,3117
2022,169,18,3611,4216
2022,169,19,3542,3802
2022,169,20,2911,2518
2022,169,21,1640,2268
2022,169,22,1556,1083
2022,169,23,805,857
2022,170,0,181,326
2022,170,1,137,241
2022,170,2,82,50
2022,170,3,79,66
2022,170,4,130,95
2022,170,5,366,352
2022,170,6,970,960
2022,170,7,1002,1220
2022,170,8,1659,2234
2022,170,9,2088,2114
2022,170,10,1583,1624
2022,170,11,1175,1632
2022,170,12,1262,1203
2022,170,13,1474,1455
2022,170,14,1749,1917
2022,170,15,2192,2709
2022,170,16,2720,2796
2022,170,17,3051,3644
2022,170,18,4186,4446
2022,170,19,3000,3700
2022,170,20,2303,2302
2022,170,21,2262,2056
2022,170,22,1600,1955
2022,170,23,1250,775
2022,171,0,292,163
2022,171,1,168,228
2022,171,2,50,71
2022,171,3,57,60
2022,171,4,96,108
2022,171,5,238,251
2022,171,6,638,549
2022,171,7,1950,1135
2022,171,8,1690,1890
2022,171,9,2180,1972
2022,171,10,1594,1173
2022,171,11,1579,1331
2022,171,12,1181,972
2022,171,13,1033,1674
2022,171,14,2457,2040
2022,171,15,2535,2330
2022,171,16,3346,3341
2022,171,17,3509,3221
2022,171,18,3960,3839
2022,171,19,3657,3130
2022,171,20,2887,2389
2022,171,21,1930,2080
2022,171,22,1663,1236
2022,171,23,1360,1169
2022,172,0,307,260
2022,172,1,169,166
2022,172,2,55,81
2022,172,3,58,60
2022,172,4,119,52
2022,172,5,213,291
2022,172,6,594,533
2022,172,7,1497,1966
2022,172,8,2003,1963
2022,172,9,2145,1383
2022,172,10,1245,1629
2022,172,11,1614,1193
2022,172,12,1206,1087
2022,172,13,1523,1373
2022,172,14,1508,2133
2022,172,15,2830,2952
2022,172,16,3216,3090
2022,172,17,3442,3904
2022,172,18,4247,3660
2022,172,19,3668,3952
2022,172,20,2032,2304
2022,172,21,1517,2194
2022,172,22,1680,1994
2022,172,23,633,1337
2022,173,0,151,103
2022,173,1,205,125
2022,173,2,72,84
2022,173,3,100,64
2022,173,4,52,131
2022,173,5,303,308
2022,173,6,655,738
2022,173,7,1993,1786
2022,173,8,1648,2296
2022,173,9,1311,1674
2022,173,10,1572,1544
2022,173,11,1385,1073
2022,173,12,868,1228
2022,173,13,1093,1800
2022,173,14,2125,1860
2022,173,15,2130,2617
2022,173,16,2556,3436
2022,173,17,3258,3798
2022,173,18,3974,3967
2022,173,19,3448,3971
2022,173,20,2378,2409
2022,173,21,2321,1753
2022,173,22,1149,1614
2022,173,23,1176,1247
2022,174,0,262,268
2022,174,1,68,204
2022,174,2,87,60
2022,174,3,57,97
2022,174,4,90,99
2022,174,5,233,202
2022,174,6,832,766
2022,174,7,1366,1305
2022,174,8,2077,2136
2022,174,9,1471,2135
2022,174,10,1746,1481
2022,174,11,1217,1451
2022,174,12,1317,957
2022,174,13,1396,1086
2022,174,14,1845,1893
2022,174,15,2279,2373
2022,174,16,2891,2637
2022,174,17,3941,3664
2022,174,18,4164,4194
2022,174,19,3539,3217
2022,174,20,2074,2537
2022,174,21,2262,2455
2022,174,22,1712,1570
2022,174,23,1184,1393
2022,175,0,351,131
2022,175,1,67,118
2022,175,2,80,59
2022,175,3,71,90
2022,175,4,81,63
2022,175,5,225,296
2022,175,6,797,806
2022,175,7,1374,1725
2022,175,8,2119,2111
2022,175,9,1928,1203
2022,175,10,1265,1485
2022,175,11,992,1429
2022,175,12,1184,1217
2022,175,13,1791,1464
2022,175,14,2072,2088
2022,175,15,2439,2489
2022,175,16,2581,2841
2022,175,17,3705,3893
2022,175,18,3670,4112
2022,175,19,3924,3352
2022,175,20,2143,2402
2022,175,21,2315,2096
2022,175,22,1891,1414
2022,175,23,741,1087
2022,176,0,239,272
2022,176,1,84,126
2022,176,2,57,91
2022,176,3,94,100
2022,176,4,148,113
2022,176,5,232,399
2022,176,6,691,649
2022,176,7,1569,1502
2022,176,8,1725,2125
2022,176,9,1522,2083
2022,176,10,1153,1124
2022,176,11,1312,1311
2022,176,12,1337,901
2022,176,13,1074,1846
2022,176,14,1524,2279
2022,176,15,2693,2437
2022,176,16,2974,2767
2022,176,17,3015,3748
2022,176,18,4191,3892
2022,176,19,3370,3195
2022,176,20,2116,2574
2022,176,21,2349,1832
2022,176,22,1623,1589
2022,176,23,1404,815
2022,177,0,185,380
2022,177,1,99,206
2022,177,2,79,99
2022,177,3,93,59
2022,177,4,84,75
2022,177,5,316,268
2022,177,6,690,949
2022,177,7,1771,1148
2022,177,8,1969,1618
2022,177,9,2025,2013
2022,177,10,1540,1308
2022,177,11,1432,1231
2022,177,12,1065,1119
2022,177,13,1853,1969
2022,177,14,1784,1688
2022,177,15,2614,2156
2022,177,16,3315,2570
2022,177,17,3325,3045
2022,177,18,4333,4135
2022,177,19,3636,3109
2022,177,20,2661,2916
2022,177,21,2184,2114
2022,177,22,1272,1915
2022,177,23,1235,1142
2022,178,0,123,334
2022,178,1,221,121
2022,178,2,89,61
2022,178,3,75,57
2022,178,4,141,76
2022,178,5,288,276
2022,178,6,562,524
2022,178,7,1926,1554
2022,178,8,1828,1976
2022,178,9,1304,2080
2022,178,10,1372,1459
2022,178,11,1151,1601
2022,178,12,934,884
2022,178,13,1149,1091
2022,178,14,2008,2177
2022,178,15,2201,2590
2022,178,16,3007,3272
2022,178,17,3615,3337
2022,178,18,3870,3720
2022,178,19,3524,3285
2022,178,20,2954,2880
2022,178,21,1791,1683
2022,178,22,1990,1743
2022,178,23,1369,739
2022,179,0,380,312
2022,179,1,94,120
2022,179,2,76,100
2022,179,3,53,84
2022,179,4,143,64
2022,179,5,386,394
2022,179,6,714,853
2022,179,7,1122,1538
2022,179,8,1671,1990
2022,179,9,1813,1378
2022,179,10,1490,1299
2022,179,11,974,912
2022,179,12,1385,1048
2022,179,13,1243,1164
2022,179,14,2094,1848
2022,179,15,2696,2930
2022,179,16,2508,3391
2022,179,17,3110,3535
2022,179,18,3774,3899
2022,179,19,3666,3782
2022,179,20,2397,2796
2022,179,21,2411,2446
2022,179,22,1836,1837
2022,179,23,1230,1246
2022,180,0,298,155
2022,180,1,119,87
2022,180,2,71,72
2022,180,3,88,97
2022,180,4,59,137
2022,180,5,260,294
2022,180,6,882,675
2022,180,7,1667,1873
2022,180,8,2387,1777
2022,180,9,1595,1642
2022,180,10,1201,1485
2022,180,11,1499,1286
2022,180,12,1008,1000
2022,180,13,1897,1706
2022,180,14,2143,1822
2022,180,15,2860,2517
2022,180,16,2513,2991
2022,180,17,3982,3362
2022,180,18,4455,3868
2022,180,19,3901,3072
2022,180,20,2010,2852
2022,180,21,1925,1664
2022,180,22,1282,1225
2022,180,23,1316,534
2022,181,0,253,263
2022,181,1,182,191
2022,181,2,86,66
2022,181,3,76,92
2022,181,4,86,126
2022,181,5,314,208
2022,181,6,644,616
2022,181,7,1271,1069
2022,181,8,2242,2330
2022,181,9,2084,1826
2022,181,10,1239,1703
2022,181,11,1482,981
2022,181,12,840,871
2022,181,13,1653,1353
2022,181,14,2107,2077
2022,181,15,2159,2351
2022,181,16,2780,2925
2022,181,17,3326,3752
2022,181,18,4283,3939
2022,181,19,3901,3234
2022,181,20,2803,2787
2022,181,21,2260,2350
2022,181,22,1139,1410
2022,181,23,795,1312
2022,182,0,176,137
2022,182,1,79,195
2022,182,2,51,63
2022,182,3,70,53
2022,182,4,137,97
2022,182,5,291,260
2022,182,6,842,935
2022,182,7,1061,1574
2022,182,8,2029,2270
2022,182,9,1922,2177
2022,182,10,1532,1660
2022,182,11,1016,1694
2022,182,12,1278,1224
2022,182,13,1898,1931
2022,182,14,2417,1953
2022,182,15,2972,2916
2022,182,16,2613,3037
2022,182,17,3326,3344
2022,182,18,3769,4059
2022,182,19,3911,3946
2022,182,20,2162,2492
2022,182,21,2063,1977
2022,182,22,1093,1066
2022,182,23,567,1191
2022,183,0,200,355
2022,183,1,86,143
2022,183,2,52,74
2022,183,3,83,99
2022,183,4,127,63
2022,183,5,394,352
2022,183,6,519,534
2022,183,7,1112,1042
2022,183,8,2400,2292
2022,183,9,1833,1403
2022,183,10,1775,1382
2022,183,11,1024,1087
2022,183,12,817,1077
2022,183,13,1444,1279
2022,183,14,1722,2234
2022,183,15,2611,2993
2022,183,16,2795,2581
2022,183,17,3183,3243
2022,183,18,4299,3603
2022,183,19,3113,3266
2022,183,20,2444,2600
2022,183,21,2038,1820
2022,183,22,1866,1598
2022,183,23,775,1156
2022,184,0,312,142
2022,184,1,149,143
2022,184,2,75,59
2022,184,3,60,80
2022,184,4,106,102
2022,184,5,236,364
2022,184,6,520,557
2022,184,7,1022,1336
2022,184,8,1673,2105
2022,184,9,1860,1901
2022,184,10,1066,1499
2022,184,11,1375,1496
2022,184,12,947,1230
2022,184,13,1429,1849
2022,184,14,1524,1996
2022,184,15,2931,2363
2022,184,16,2614,3057
2022,184,17,3845,3052
2022,184,18,4465,4307
2022,184,19,3212,3526
2022,184,20,2752,2572
2022,184,21,2316,2330
2022,184,22,1594,1067
2022,184,23,1122,1317
2022,185,0,383,306
2022,185,1,94,194
2022,185,2,68,80
2022,185,3,65,84
2022,185,4,83,112
2022,185,5,305,207
2022,185,6,904,858
2022,185,7,1143,1048
2022,185,8,2410,2124
2022,185,9,1819,2115
2022,185,10,1789,1766
2022,185,11,1175,1560
2022,185,12,1144,891
2022,185,13,1714,1046
2022,185,14,2361,1746
2022,185,15,2601,2871
2022,185,16,2728,3067
2022,185,17,3945,3843
2022,185,18,3645,3887
2022,185,19,3799,3558
2022,185,20,2822,2514
2022,185,21,2188,1806
2022,185,22,1651,1057
2022,185,23,563,989
2022,186,0,287,188
2022,186,1,128,176
2022,186,2,88,77
2022,186,3,68,55
2022,186,4,82,97
2022,186,5,358,396
2022,186,6,682,885
2022,186,7,1278,1475
2022,186,8,2081,1925
2022,186,9,2050,1469
2022,186,10,1040,1749
2022,186,11,1168,1224
2022,186,12,1571,1023
2022,186,13,1087,1743
2022,186,14,1791,1926
2022,186,15,2072,2935
2022,186,16,3342,2720
2022,186,17,3455,3380
2022,186,18,4003,3948
2022,186,19,3207,3809
2022,186,20,2589,2226
2022,186,21,2269,1966
2022,186,22,1202,1017
2022,186,23,775,857
2022,187,0,108,196
2022,187,1,165,208
2022,187,2,90,84
2022,187,3,100,62
2022,187,4,117,122
2022,187,5,324,341
2022,187,6,987,964
2022,187,7,1385,1443
2022,187,8,2047,1781
2022,187,9,2089,1669
2022,187,10,1756,1076
2022,187,11,929,1601
2022,187,12,929,1408
2022,187,13,1717,1143
2022,187,14,1684,2361
2022,187,15,2880,2097
2022,187,16,3211,3096
2022,187,17,3320,3792
2022,187,18,3680,4248
2022,187,19,3940,3831
2022,187,20,2564,2303
2022,187,21,1678,2476
2022,187,22,1632,1571
2022,187,23,1179,1216
2022,188,0,187,113
2022,188,1,110,210
2022,188,2,60,81
2022,188,3,88,51
2022,188,4,98,150
2022,188,5,351,257
2022,188,6,686,647
2022,188,7,1276,1278
2022,188,8,2323,2160
2022,188,9,2149,2052
2022,188,10,1774,1635
2022,188,11,1618,1449
2022,188,12,1248,1418
2022,188,13,1347,1726
2022,188,14,1729,2226
2022,188,15,2368,2385
2022,188,16,3315,3277
2022,188,17,3106,3593
2022,188,18,3623,3511
2022,188,19,3028,3592
2022,188,20,2980,2782
2022,188,21,2265,2414
2022,188,22,1626,1657
2022,188,23,797,509
2022,189,0,328,109
2022,189,1,88,183
2022,189,2,95,100
2022,189,3,76,100
2022,189,4,128,66
2022,189,5,359,209
2022,189,6,533,850
2022,189,7,1536,1211
2022,189,8,2164,1783
2022,189,9,1766,2047
2022,189,10,1124,1725
2022,189,11,1156,1612
2022,189,12,1407,1460
2022,189,13,1539,1532
2022,189,14,2277,2260
2022,189,15,2386,2313
2022,189,16,3306,2758
2022,189,17,3826,3719
2022,189,18,4411,4069
2022,189,19,3848,3797
2022,189,20,2824,2170
2022,189,21,2264,1892
2022,189,22,1785,1816
2022,189,23,1227,798
2022,190,0,292,255
2022,190,1,172,229
2022,190,2,55,72
2022,190,3,65,96
2022,190,4,52,73
2022,190,5,246,295
2022,190,6,630,528
2022,190,7,1521,1641
2022,190,8,2280,2207
2022,190,9,2071,1618
2022,190,10,1051,1614
2022,190,11,1203,1328
2022,190,12,1185,1030
2022,190,13,1005,1604
2022,190,14,1655,1828
2022,190,15,2168,2377
2022,190,16,2723,2760
2022,190,17,3043,3672
2022,190,18,4075,3596
2022,190,19,3235,3033
2022,190,20,2646,2306
2022,190,21,2184,2114
2022,190,22,1110,1398
2022,190,23,1454,1183
2022,191,0,352,238
2022,191,1,230,111
2022,191,2,100,70
2022,191,3,60,56
2022,191,4,91,84
2022,191,5,318,277
2022,191,6,582,919
2022,191,7,1318,1601
2022,191,8,2320,1843
2022,191,9,1236,1480
2022,191,10,1572,1304
2022,191,11,967,1036
2022,191,12,1321,1153
2022,191,13,1481,1694
2022,191,14,1950,2349
2022,191,15,2003,2373
2022,191,16,2613,3067
2022,191,17,3596,3783
2022,191,18,4300,4154
2022,191,19,3695,3909
2022,191,20,2626,2350
2022,191,21,2443,1977
2022,191,22,1715,1887
2022,191,23,1255,1106
2022,192,0,333,330
2022,192,1,99,97
2022,192,2,93,83
2022,192,3,90,62
2022,192,4,82,86
2022,192,5,256,313
2022,192,6,592,638
2022,192,7,1663,1948
2022,192,8,1505,2250
2022,192,9,1720,2111
2022,192,10,1480,1775
2022,192,11,906,1352
2022,192,12,1580,1294
2022,192,13,1855,1370
2022,192,14,2407,1849
2022,192,15,2269,2462
2022,192,16,2944,3117
2022,192,17,3114,3816
2022,192,18,4208,3899
2022,192,19,3330,3567
2022,192,20,2750,2732
2022,192,21,1965,2499
2022,192,22,1568,1163
2022,192,23,1498,1033
2022,193,0,358,384
2022,193,1,128,168
2022,193,2,76,95
2022,193,3,75,80
2022,193,4,99,94
2022,193,5,270,250
2022,193,6,694,965
2022,193,7,1675,1291
2022,193,8,1847,1888
2022,193,9,1911,1530
2022,193,10,1495,1106
2022,193,11,1337,1570
2022,193,12,861,1370
2022,193,13,1742,1098
2022,193,14,2115,2102
2022,193,15,2876,2078
2022,193,16,3044,3277
2022,193,17,3209,3480
2022,193,18,4153,4496
2022,193,19,3594,3192
2022,193,20,2502,2500
2022,193,21,2179,1771
2022,193,22,1417,1011
2022,193,23,1124,1490
2022,194,0,112,147
2022,194,1,146,141
2022,194,2,70,77
2022,194,3,88,81
2022,194,4,101,76
2022,194,5,219,305
2022,194,6,657,871
2022,194,7,1151,1508
2022,194,8,2431,1815
2022,194,9,2043,1698
2022,194,10,1141,1062
2022,194,11,1092,1339
2022,194,12,1050,1301
2022,194,13,1933,1964
2022,194,14,2364,2071
2022,194,15,2026,3000
2022,194,16,3458,3291
2022,194,17,3132,3646
2022,194,18,4207,4462
2022,194,19,3383,3955
2022,194,20,2657,2209
2022,194,21,1700,1715
2022,194,22,1952,1473
2022,194,23,891,1011
2022,195,0,100,340
2022,195,1,121,191
2022,195,2,77,70
2022,195,3,60,93
2022,195,4,74,51
2022,195,5,396,340
2022,195,6,859,831
2022,195,7,1433,1462
2022,195,8,2462,1914
2022,195,9,1496,1358
2022,195,10,1405,1433
2022,195,11,926,1190
2022,195,12,1050,1538
2022,195,13,1135,1763
2022,195,14,1837,2247
2022,195,15,2893,2890
2022,195,16,2947,2545
2022,195,17,3295,3150
2022,195,18,4413,4477
2022,195,19,3577,3059
2022,195,20,2791,2069
2022,195,21,1840,1972
2022,195,22,1183,1984
2022,195,23,1174,650
2022,196,0,343,222
2022,196,1,53,209
2022,196,2,91,63
2022,196,3,80,97
2022,196,4,93,101
2022,196,5,227,343
2022,196,6,555,504
2022,196,7,1533,1416
2022,196,8,2124,2215
2022,196,9,1795,2166
2022,196,10,1312,1206
2022,196,11,1083,1491
2022,196,12,959,1554
2022,196,13,1352,1448
2022,196,14,1884,2060
2022,196,15,2824,2490
2022,196,16,2650,2742
2022,196,17,3695,3222
2022,196,18,4485,4252
2022,196,19,3260,3516
2022,196,20,2116,2150
2022,196,21,2017,1933
2022,196,22,1941,1086
2022,196,23,708,1498
2022,197,0,309,114
2022,197,1,243,161
2022,197,2,72,80
2022,197,3,73,99
2022,197,4,134,108
2022,197,5,304,317
2022,197,6,863,952
2022,197,7,1698,1522
2022,197,8,2356,2339
2022,197,9,1942,1240
2022,197,10,1473,1096
2022,197,11,1193,1190
2022,197,12,1309,1487
2022,197,13,1298,1422
2022,197,14,2065,1804
2022,197,15,2371,2556
2022,197,16,3121,3453
2022,197,17,3163,3096
2022,197,18,3791,4153
2022,197,19,3661,3023
2022,197,20,2542,2355
2022,197,21,1797,2129
2022,197,22,1895,1962
2022,197,23,1325,900
2022,198,0,321,388
2022,198,1,141,68
2022,198,2,63,59
2022,198,3,71,99
2022,198,4,122,130
2022,198,5,224,298
2022,198,6,827,685
2022,198,7,1693,1318
2022,198,8,1892,1732
2022,198,9,1376,1884
2022,198,10,1800,1255
2022,198,11,1357,1221
2022,198,12,1522,1563
2022,198,13,1089,1475
2022,198,14,2444,2182
2022,198,15,2895,2281
2022,198,16,2710,2871
2022,198,17,3481,3220
2022,198,18,3567,3746
2022,198,19,3006,3171
2022,198,20,2428,2032
2022,198,21,2388,1576
2022,198,22,1206,1239
2022,198,23,1212,884
2022,199,0,174,170
2022,199,1,175,162
2022,199,2,66,99
2022,199,3,78,88
2022,199,4,113,113
2022,199,5,390,275
2022,199,6,705,869
2022,199,7,1144,1578
2022,199,8,2036,2116
2022,199,9,1207,1532
2022,199,10,1610,1042
2022,199,11,1371,1054
2022,199,12,885,832
2022,199,13,1679,1132
2022,199,14,2286,2440
2022,199,15,2116,2757
2022,199,16,3305,3277
2022,199,17,3709,3164
2022,199,18,3600,3893
2022,199,19,3149,3307
2022,199,20,2393,2965
2022,199,21,2155,1939
2022,199,22,1315,1019
2022,199,23,1132,775
2022,200,0,230,312
2022,200,1,151,169
2022,200,2,59,56
2022,200,3,57,96
2022,200,4,145,60
2022,200,5,349,211
2022,200,6,586,512
2022,200,7,1964,1790
2022,200,8,1533,2223
2022,200,9,1524,1600
2022,200,10,1786,1307
2022,200,11,1014,1485
2022,200,12,1479,1385
2022,200,13,1429,1776
2022,200,14,1859,2155
2022,200,15,2395,2811
2022,200,16,2834,3162
2022,200,17,3284,3289
2022,200,18,4357,3717
2022,200,19,3893,3427
2022,200,20,2748,2951
2022,200,21,2028,2374
2022,200,22,1608,1335
2022,200,23,1269,1302
2022,201,0,224,191
2022,201,1,231,52
2022,201,2,98,79
2022,201,3,80,88
2022,201,4,136,146
2022,201,5,201,322
2022,201,6,823,639
2022,201,7,1932,1571
2022,201,8,2111,2344
2022,201,9,1879,2066
2022,201,10,1783,1053
2022,201,11,1137,1100
2022,201,12,1026,1187
2022,201,13,1255,1797
2022,201,14,2369,1765
2022,201,15,2225,2714
2022,201,16,2555,3234
2022,201,17,3000,3759
2022,201,18,4371,4213
2022,201,19,3388,3435
2022,201,20,2848,2852
2022,201,21,1607,1990
2022,201,22,1743,1963
2022,201,23,746,784
2022,202,0,239,152
2022,202,1,70,191
2022,202,2,84,90
2022,202,3,76,100
2022,202,4,83,83
2022,202,5,381,323
2022,202,6,817,858
2022,202,7,1542,1348
2022,202,8,2095,1988
2022,202,9,1351,1904
2022,202,10,1600,1354
2022,202,11,1624,1050
2022,202,12,1128,1185
2022,202,13,1760,1340
2022,202,14,1562,2268
2022,202,15,2343,2627
2022,202,16,3089,2894
2022,202,17,3781,3138
2022,202,18,4480,3603
2022,202,19,3103,3730
2022,202,20,2181,2712
2022,202,21,1512,2393
2022,202,22,1424,1444
2022,202,23,749,1444
2022,203,0,170,220
2022,203,1,89,95
2022,203,2,57,53
2022,203,3,51,99
2022,203,4,148,75
2022,203,5,363,319
2022,203,6,860,544
2022,203,7,1026,1856
2022,203,8,2065,1739
2022,203,9,2175,1766
2022,203,10,1475,1651
2022,203,11,1263,1666
2022,203,12,1542,1247
2022,203,13,1416,1221
2022,203,14,1867,2036
2022,203,15,2644,2625
2022,203,16,3005,2501
2022,203,17,3836,3528
2022,203,18,3928,4095
2022,203,19,3528,3667
2022,203,20,2336,2738
2022,203,21,2318,2391
2022,203,22,1282,1943
2022,203,23,1240,1025
2022,204,0,293,364
2022,204,1,102,82
2022,204,2,98,62
2022,204,3,94,77
2022,204,4,111,60
2022,204,5,399,257
2022,204,6,701,647
2022,204,7,1682,1377
2022,204,8,2274,2432
2022,204,9,1730,2009
2022,204,10,1560,1256
2022,204,11,1011,1488
2022,204,12,1346,1551
2022,204,13,1003,1302
2022,204,14,2251,2095
2022,204,15,2006,2423
2022,204,16,3240,2571
2022,204,17,3772,3743
2022,204,18,3966,4143
2022,204,19,3583,3316
2022,204,20,2685,2551
2022,204,21,2039,2164
2022,204,22,1329,1247
2022,204,23,1016,1006
2022,205,0,197,281
2022,205,1,235,204
2022,205,2,63,100
2022,205,3,74,62
2022,205,4,86,61
2022,205,5,393,382
2022,205,6,674,920
2022,205,7,1339,1085
2022,205,8,1851,1867
2022,205,9,1265,1584
2022,205,10,1731,1161
2022,205,11,911,1501
2022,205,12,1535,1440
2022,205,13,1848,1191
2022,205,14,2321,1691
2022,205,15,2113,2925
2022,205,16,3300,3115
2022,205,17,3123,3397
2022,205,18,3810,4293
2022,205,19,3973,3708
2022,205,20,2223,2645
2022,205,21,2100,2377
2022,205,22,1925,1331
2022,205,23,1466,1388
2022,206,0,235,272
2022,206,1,52,193
2022,206,2,51,100
2022,206,3,70,86
2022,206,4,100,87
2022,206,5,341,312
2022,206,6,525,717
2022,206,7,1879,1236
2022,206,8,1716,2330
2022,206,9,1433,1586
2022,206,10,1350,1497
2022,206,11,1154,1677
2022,206,12,1279,1450
2022,206,13,1439,1376
2022,206,14,1684,2285
2022,206,15,2253,2830
2022,206,16,3484,2918
2022,206,17,3282,3180
2022,206,18,3519,4063
2022,206,19,3546,3026
2022,206,20,2546,2214
2022,206,21,1624,1979
2022,206,22,1469,1827
2022,206,23,1240,738
2022,207,0,223,363
2022,207,1,168,163
2022,207,2,51,60
2022,207,3,82,58
2022,207,4,144,112
2022,207,5,221,264
2022,207,6,851,694
2022,207,7,1586,1456
2022,207,8,1960,1987
2022,207,9,1439,1610
2022,207,10,1732,1568
2022,207,11,1657,1675
2022,207,12,1329,1345
2022,207,13,1637,1000
2022,207,14,1519,1892
2022,207,15,2468,2319
2022,207,16,2515,2996
2022,207,17,3393,3203
2022,207,18,4380,3910
2022,207,19,3120,3271
2022,207,20,2528,2989
2022,207,21,2287,1955
2022,207,22,1360,1569
2022,207,23,1141,1258
2022,208,0,195,158
2022,208,1,79,83
2022,208,2,87,97
2022,208,3,72,63
2022,208,4,104,79
2022,208,5,341,319
2022,208,6,955,962
2022,208,7,1144,1225
2022,208,8,1708,2246
2022,208,9,1305,1318
2022,208,10,1748,1569
2022,208,11,1190,1037
2022,208,12,1588,1440
2022,208,13,1975,1780
2022,208,14,1591,1944
2022,208,15,2474,2157
2022,208,16,2887,3481
2022,208,17,3099,3321
2022,208,18,4488,3654
2022,208,19,3888,3831
2022,208,20,2242,2234
2022,208,21,1554,1764
2022,208,22,1425,1701
2022,208,23,1339,927
2022,209,0,379,232
2022,209,1,185,226
2022,209,2,91,72
2022,209,3,62,63
2022,209,4,128,77
2022,209,5,357,286
2022,209,6,826,749
2022,209,7,1749,1833
2022,209,8,1694,1625
2022,209,9,2088,2124
2022,209,10,1036,1518
2022,209,11,1322,1302
2022,209,12,916,870
2022,209,13,1206,1688
2022,209,14,2016,2102
2022,209,15,2316,2887
2022,209,16,3122,2551
2022,209,17,3129,3893
2022,209,18,3552,4452
2022,209,19,3171,3141
2022,209,20,2367,2793
2022,209,21,2187,1802
2022,209,22,1182,1545
2022,209,23,1141,944
2022,210,0,173,268
2022,210,1,224,248
2022,210,2,83,66
2022,210,3,96,59
2022,210,4,81,127
2022,210,5,285,391
2022,210,6,517,592
2022,210,7,1946,1363
2022,210,8,1815,1624
2022,210,9,2197,1736
2022,210,10,1274,1314
2022,210,11,1629,916
2022,210,12,976,1227
2022,210,13,1955,1303
2022,210,14,2194,1726
2022,210,15,2747,2366
2022,210,16,3453,2513
2022,210,17,3719,3328
2022,210,18,4192,3502
2022,210,19,3638,3984
2022,210,20,2194,2946
2022,210,21,2249,2191
2022,210,22,1950,1508
2022,210,23,852,1271
2022,211,0,391,156
2022,211,1,197,210
2022,211,2,54,96
2022,211,3,88,70
2022,211,4,116,128
2022,211,5,207,299
2022,211,6,750,576
2022,211,7,1505,1721
2022,211,8,2385,2131
2022,211,9,1865,1437
2022,211,10,1372,1486
2022,211,11,1423,1451
2022,211,12,834,1230
2022,211,13,1698,1303
2022,211,14,1878,2104
2022,211,15,2628,2379
2022,211,16,2664,2895
2022,211,17,3393,3877
2022,211,18,4043,4289
2022,211,19,3287,3137
2022,211,20,2664,2423
2022,211,21,1670,1701
2022,211,22,1686,1406
